Üle vaadatud (Johannes),import,review,base_url pubkeskus,standard_id pubkeskus,id-url,id-length,name,title,Title changed,description (valueset),CS.codingPrinciples,VS.changeManagement,oid,void,publisher,email,www,endorser,versioningAlgorithm,version_number,semver_version_number,released,last_csv_id,link,createCS,supplement,createVS,VSbasedOn,columns,map,VSproperties,TermXCS,TermXVS,Errors/Problems,content_2rows
FALSE,5,OK,Stigmad,12561,stigmad,7,Stigmad,Stigmad,,Tervise kontrollikaart lapse arengu teatis - stigmade (mikroanomaaliate) olemasolu ja hinnang.,,"Uuendamine toimub vastavalt seadusandluse muudatusele.
",1.3.6.1.4.1.28284.6.2.1.67,1.3.6.1.4.1.28284.6.2.1.67.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,TEHIK,integer,1,1.0.0,2008-01-01,12563,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/12563.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/stigmad/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/stigmad/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
H01;stigmasid ei ole;stigmasid ei ole;stigmasid ei ole;;;1.01.2008;;;Eesti E-tervise SA;1;\r
H02;stigmasid on alla 3;stigmasid on alla 3;stigmasid on alla 3;;;1.01.2008;;;Eesti E-tervise SA;1;"
FALSE,5,Rutt,Sugu,12187,sugu,4,Sugu,Sugu,,Patsiendi sugu.,,"Uuendamine toimub vastavalt taotluste esitamisele ja järgnevale loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.
",1.3.6.1.4.1.28284.6.2.3.16,1.3.6.1.4.1.28284.6.2.3.16.2,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Sotsiaalministeerium,integer,2,2.0.0,2013-01-01,28419,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/28419.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Pikk_nimetus=definition|et,
Nimetus=display|et,
Staatus=status",,https://termx.kodality.dev/resources/code-systems/sugu/versions/2/concepts,https://termx.kodality.dev/resources/value-sets/sugu/versions/2/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
M;mees;mees;meessoolisus;;;1.01.2007;;;Sotsiaalministeerium;1;\r
N;naine;naine;naissoolisus;;;1.01.2007;;;Sotsiaalministeerium;1;"
FALSE,5,OK,Suguhaiguste levikutee,16985,suguhaiguste-levikutee,22,SuguhaigusteLevikutee,Suguhaiguste levikutee,,Võimalikud suguhaiguste levikuteed.,,"Vastavalt NAKIS-e registri vajadusele.
",1.3.6.1.4.1.28284.6.2.1.126,1.3.6.1.4.1.28284.6.2.1.126.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Terviseamet,integer,1,1.0.0,2011-01-01,16987,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/16987.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/suguhaiguste-levikutee/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/suguhaiguste-levikutee/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
VEN_SPREAD_HETER;heteroseksuaalne;heteroseksuaalne;heteroseksuaalne;;;1.01.2011;;;Terviseamet;1;\r
VEN_SPREAD_HOMO;homoseksuaalne;homoseksuaalne;homoseksuaalne;;;1.01.2011;;;Terviseamet;1;"
FALSE,5,OK,Suitsetamisharjumused,47107,suitsetamisharjumused,21,Suitsetamisharjumused,Suitsetamisharjumused,,Kasutatakse õendusabiteenuse dokumentidel ning võimaldab märkida patsiendi suitsetamisharjumust.,"SNOMED CT  
","Vastavalt Tervise ja Heaolu Infosüsteemide Keskusele esitatud ettepanekutele.
",1.3.6.1.4.1.28284.6.2.1.322,1.3.6.1.4.1.28284.6.2.1.322.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,TEHIK,integer,1,1.0.0,2019-05-16,47110,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/47110.csv,,-,1,SNOMED-EE,Kood;Lühinimetus;Nimetus;Pikk_nimetus (SNOMED CT FSN);Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,",,https://termx.kodality.dev/resources/code-systems/suitsetamisharjumused/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/suitsetamisharjumused/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus (SNOMED CT FSN);Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Staatus;Selgitus\r
266919005;;Pole kunagi suitsetanud;Never smoked tobacco (finding);;0;16.05.2019;;;1;\r
160617001;;Suitsetamisest loobunud;Stopped smoking (finding);;0;16.05.2019;;;1;"
FALSE,5,Rutt,Sündimiskoht,277,syndimiskoht,12,Syndimiskoht,Sündimiskoht,,Vastsündinu võimalikud sündimiskohad.,"Sünnistatistika; http://www.tai.ee/?id=3796. Kirjeldatud on ""Digitaalse terviseloo projekti raames meditsiiniterminite andmesõnastiku koostamine andmekoosseisu ja meditsiinidokumentide kontekstis"". http://www.e-tervis.ee/images/stories/dokumendid/digihaigusloo%20teatis.doc
","Uuendamine toimub vastavalt taotluste esitamisele ja järgnevale loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.
",,.2,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Sotsiaalministeerium,integer,2,2.0.0,2007-05-31,1315,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/1315.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Selgitus=comment,
Kood=concept-code,
Vanem_kood=parent,
Nimetus=display|et,
Staatus=status",parent,https://termx.kodality.dev/resources/code-systems/syndimiskoht/versions/2/concepts,https://termx.kodality.dev/resources/value-sets/syndimiskoht/versions/2/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
1;haiglas;haiglas;haiglas;;0;31.05.2007;;;;1;\r
2;teel haiglasse;teel haiglasse;teel haiglasse;;0;31.05.2007;;;;1;"
FALSE,5,Rutt,Sündmuse liik (Act),10537,syndmuse-liik-act,17,SyndmuseLiik(Act),Sündmuse liik (Act),,Digiloo sõnumis <Act>.<code> elemendis vastavalt standardis määratud reeglitele,,,1.3.6.1.4.1.28284.6.2.2.12,1.3.6.1.4.1.28284.6.2.2.12.8,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,TEHIK,integer,8,8.0.0,2017-12-12,44987,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/44987.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,
Staatus=status",,https://termx.kodality.dev/resources/code-systems/syndmuse-liik-act/versions/8/concepts,https://termx.kodality.dev/resources/value-sets/syndmuse-liik-act/versions/8/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
DEATH;surm;surm;surm;0;0;07.09.2007;;;;1;\r
CIW;TVL väljastamine;TVL väljastamine;Töövõimetuslehe väljastamine;0;0;07.09.2007;;;;1;"
FALSE,5,Rutt,Sünnituse tulem,629,synnituse-tulem,15,SynnituseTulem,Sünnituse tulem,,Sünnituse tulemite loend.,"Sünnistatistika http://www.tai.ee/?id=3796
","Uuendamine toimub vastavalt taotluste esitamisele ja järgnevale loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.
",,.2,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Sotsiaalministeerium,integer,2,2.0.0,2007-05-31,1312,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/1312.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et,
Staatus=status",,https://termx.kodality.dev/resources/code-systems/synnituse-tulem/versions/2/concepts,https://termx.kodality.dev/resources/value-sets/synnituse-tulem/versions/2/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
1;elusalt;elusalt;elusalt;;;31.05.2007;;;;1;\r
2;surnult;surnult;surnult;;;31.05.2007;;;;1;"
FALSE,5,Rutt,Sünnituse valutustamine,285,synnituse-valutustamine,23,SynnituseValutustamine,Sünnituse valutustamine,,Sünnituse valutustamise liikide loend.,"Sünnistatistika http://www.tai.ee/?id=3796
","Uuendamine toimub vastavalt taotluste esitamisele ja järgnevale loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.
",,.2,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Sotsiaalministeerium,integer,2,2.0.0,2007-05-31,1309,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/1309.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Vanem_kood=parent,
Nimetus=display|et,
Staatus=status",parent,https://termx.kodality.dev/resources/code-systems/synnituse-valutustamine/versions/2/concepts,https://termx.kodality.dev/resources/value-sets/synnituse-valutustamine/versions/2/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
1;medikamentoosne valutustamine;medikamentoosne valutustamine;medikamentoosne valutustamine;;0;31.05.2007;;;;1;\r
11;naerugaas;naerugaas;naerugaas;1;1;31.05.2007;;;;1;"
FALSE,5,OK,Suremispaik,44984,suremispaik,11,Suremispaik,Suremispaik,,"Suremispaiga loendit kasutatakse surma dokumentidel, et edastada infot paiga kohta, kus isik suri.",,,1.3.6.1.4.1.28284.6.2.1.306,1.3.6.1.4.1.28284.6.2.1.306.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,TEHIK,integer,1,1.0.0,2018-04-09,44999,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/44999.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et",,https://termx.kodality.dev/resources/code-systems/suremispaik/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/suremispaik/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Staatus;Selgitus\r
01;;raviasutus;;;0;09.04.2018;;;1;\r
02;;hoolekandeasutus;;;0;09.04.2018;;;1;"
FALSE,5,OK,Surma põhjuse määraja,45006,surma-pohjuse-maaraja,21,SurmaPohjuseMaaraja,Surma põhjuse määraja,,"Surma põhjuse määraja loendit kasutatakse surma dokumentidel, et edastada infot surma põhjuse määraja ameti kohta.",,,1.3.6.1.4.1.28284.6.2.1.309,1.3.6.1.4.1.28284.6.2.1.309.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,TEHIK,integer,1,1.0.0,2018-04-09,45009,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/45009.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et",,https://termx.kodality.dev/resources/code-systems/surma-pohjuse-maaraja/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/surma-pohjuse-maaraja/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Staatus;Selgitus\r
01;;üldarst;;;0;09.04.2018;;;1;\r
02;;patoloog;;;0;09.04.2018;;;1;"
FALSE,5,OK,Surma põhjuse määramise alus,45030,surma-pohjuse-maaramise-alus,28,SurmaPohjuseMaaramiseAlus,Surma põhjuse määramise alus,,"Surma põhjuse määramise aluse loendit kasutatakse surma dokumentidel, et edastada infot millise toimingu või dokumendi alusel surma põhjus määrati.",,,1.3.6.1.4.1.28284.6.2.1.308,1.3.6.1.4.1.28284.6.2.1.308.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,TEHIK,integer,1,1.0.0,2018-04-09,45033,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/45033.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et",,https://termx.kodality.dev/resources/code-systems/surma-pohjuse-maaramise-alus/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/surma-pohjuse-maaramise-alus/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Staatus;Selgitus\r
01;;lahang;;;0;09.04.2018;;;1;\r
02;;meditsiinidokument;;;0;09.04.2018;;;1;"
FALSE,5,OK,Surma tinginud asjaolu,45020,surma-tinginud-asjaolu,22,SurmaTinginudAsjaolu,Surma tinginud asjaolu,,"Surma tinginud asjaolu loendit kasutatakse surma dokumentidel, et edastada infot millise sündmuse tagajärjel surm saabus.",,,1.3.6.1.4.1.28284.6.2.1.307,1.3.6.1.4.1.28284.6.2.1.307.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,TEHIK,integer,1,1.0.0,2018-04-09,45023,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/45023.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et",,https://termx.kodality.dev/resources/code-systems/surma-tinginud-asjaolu/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/surma-tinginud-asjaolu/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Staatus;Selgitus\r
01;;haigus;;;0;09.04.2018;;;1;\r
02;;õnnetusjuhtum;;;0;09.04.2018;;;1;"
FALSE,5,Rutt,Teenuste valdkonnad,36529,teenuste-valdkonnad,19,TeenusteValdkonnad,Teenuste valdkonnad,,Saatekirjal kasutatavate teenuste valdkonnad.,"Ambulatoorsed vastuvõtud (OID: 1.3.6.1.4.1.28284.6.2.1.293); E-konsultatsiooni teenused (OID: 1.3.6.1.4.1.28284.6.2.1.292); Statsionaarsed ja päevaravi teenused  (OID: 1.3.6.1.4.1.28284.6.2.1.329)
","Vastavalt Tervise ja Heaolu Infosüsteemide Keskusele laekunud ettepanekutele ja nende kinnitamisele saatekirjade projekti teenuste töörühmas.
",1.3.6.1.4.1.28284.6.2.1.305,1.3.6.1.4.1.28284.6.2.1.305.6,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,TEHIK,integer,6,6.0.0,2019-05-17,66454,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/66454.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Staatus;Selgitus;;,"Kood=concept-code,
Nimetus=display|et,
Staatus=status",,https://termx.kodality.dev/resources/code-systems/teenuste-valdkonnad/versions/6/concepts,https://termx.kodality.dev/resources/value-sets/teenuste-valdkonnad/versions/6/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Staatus;Selgitus;;\r
AD;;androloogia;;;0;16.12.2016;;;1;;;\r
AI;;allergoloogia-immunoloogia;;;0;16.12.2016;;;1;;;"
FALSE,5,OK,Tegelik perekonnaseis,8748,tegelik-perekonnaseis,21,TegelikPerekonnaseis,Tegelik perekonnaseis,,Loendis on kirjeldatud tegeliku perekonnaseisu liigendus.,"Rahvaloenduse loend ÜRO soovituste alusel. http://pub.stat.ee/px-web.2001/Database/Rahvaloendus/11Perekonnaseis/rl11.htm
","Uuendamine toimub vastavalt Sotsiaalministeeriumi ja Tervise Arengu Instituudi vajadustele ja ettepanekutele.
",1.3.6.1.4.1.28284.6.2.3.15,1.3.6.1.4.1.28284.6.2.3.15.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Sotsiaalministeerium,integer,1,1.0.0,2008-01-01,13177,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/13177.csv,1,-,1,-,KOOD;LÜHINIMETUS;NIMETUS;PIKK_NIMETUS;VANEM_KOOD;HIERARHIA_ASTE;KEHTIVUSE_ALGUSE_KPV;KEHTIVUSE_LÕPU_KPV;VIIMANE_MUUDATUS_KPV;MUUTJA;STAATUS;SELGITUS,"NIMETUS=display|et,
KOOD=concept-code,
SELGITUS=comment",,https://termx.kodality.dev/resources/code-systems/tegelik-perekonnaseis/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/tegelik-perekonnaseis/versions/1/summary,,"KOOD;LÜHINIMETUS;NIMETUS;PIKK_NIMETUS;VANEM_KOOD;HIERARHIA_ASTE;KEHTIVUSE_ALGUSE_KPV;KEHTIVUSE_LÕPU_KPV;VIIMANE_MUUDATUS_KPV;MUUTJA;STAATUS;SELGITUS\r
1;vallaline;vallaline;vallaline;;;1.01.2008;;;sotsiaalministeerium;1;mitte kunagi elu jooksul kooselus olnud isik\r
2;abielus;abielus;abielus;;;1.01.2008;;;sotsiaalministeerium;1;ametlikus abielus olev ja abikaasaga koos elav isik"
FALSE,5,OK,Teostamata koloskoopia põhjus,36413,teostamata-koloskoopia-pohjus,29,TeostamataKoloskoopiaPohjus,Teostamata koloskoopia põhjus,,"Kui patsient tuleb koloskoopia uuringuks tervishoiuasutusse, kuid kohapeal selgub, et uuringut ei ole võimalik läbi viia, siis dokumenteeritakse selle põhjus vastavalt loendile.",,"Vastavalt vajadusele.
",1.3.6.1.4.1.28284.6.2.1.284,1.3.6.1.4.1.28284.6.2.1.284.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Eesti Gastroenteroloogide Selts,integer,1,1.0.0,2016-07-01,36416,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/36416.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Vanem_kood=parent,
Nimetus=display|et,",parent,https://termx.kodality.dev/resources/code-systems/teostamata-koloskoopia-pohjus/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/teostamata-koloskoopia-pohjus/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
A;;uuring lõpuni teostamata puuduliku soole ettevalmistuse tõttu;;;0;1.07.2016;;;Eesti Gastroenteroloogide Selts, Eesti Gastrointestinaalse Endoskoopia Ühing;1;\r
B;;uuring lõpuni teostamata anatoomiliste iseärasuste tõttu;;;0;1.07.2016;;;Eesti Gastroenteroloogide Selts, Eesti Gastrointestinaalse Endoskoopia Ühing;1;"
FALSE,5,OK,Teovõime,12191,teovoime,8,Teovoime,Teovõime,,Patsiendi teovõime. Vastavalt Rahvastikuregistri andmetele.,"http://www.riigiteataja.ee/ert/act.jsp?id=13111289
","Uuendamine toimub vastavalt seadusandlikule muudatusele. Rahvastikuregistri seadus
",1.3.6.1.4.1.28284.6.2.3.7,1.3.6.1.4.1.28284.6.2.3.7.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,Rahvastikuregister,integer,1,1.0.0,2007-01-01,13168,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/13168.csv,1,-,1,-,KOOD;LÜHINIMETUS;NIMETUS;PIKK_NIMETUS;VANEM_KOOD;HIERARHIA_ASTE;KEHTIVUSE_ALGUSE_KPV;KEHTIVUSE_LÕPU_KPV;VIIMANE_MUUDATUS_KPV;MUUTJA;STAATUS;SELGITUS,"KOOD=concept-code,
NIMETUS=display|et",,https://termx.kodality.dev/resources/code-systems/teovoime/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/teovoime/versions/1/summary,,"KOOD;LÜHINIMETUS;NIMETUS;PIKK_NIMETUS;VANEM_KOOD;HIERARHIA_ASTE;KEHTIVUSE_ALGUSE_KPV;KEHTIVUSE_LÕPU_KPV;VIIMANE_MUUDATUS_KPV;MUUTJA;STAATUS;SELGITUS\r
jah;teovõimeline;teovõimeline;teovõimeline;;;1.01.2007;;;rahvastikuregister;1;\r
ei;piiratud teovõimega;piiratud teovõimega;piiratud teovõimega;;;1.01.2007;;;rahvastikuregister;1;"
FALSE,5,OK,Terviseharjumused,12307,terviseharjumused,17,Terviseharjumused,Terviseharjumused,,Terviseharjumused tervisekontrolli kaardil.,"Loendi loomise aluseks oli SoM määrus nr 76. Loend on kirjeldatud ka ""Meditsiini dokumentide kirjete loetelud"" Heidi Gil. Ülevaade. Tallinn: Sotsiaalministeerium, 2000. – 44 lk. https://www.riigiteataja.ee/ert/act.jsp?id=970559; http://www.sm.ee/est/HtmlPages/meddokkirjed/$file/meddokloetelukirjed.pdf
","Uuendamine toimub vastavalt taotluste esitamisele ja järgnevale loendite töörühma otsusele või vastavalt seadusandlikule muudatusele.
",1.3.6.1.4.1.28284.6.2.1.69,1.3.6.1.4.1.28284.6.2.1.69.1,TEHIK,andmekorraldus@tehik.ee,https://tehik.ee/,TEHIK,integer,1,1.0.0,2008-01-01,12309,https://raw.githubusercontent.com/TEHIK-EE/terminology-migration/main/pubkeskus/pub-data/files/12309.csv,1,-,1,-,Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus,"Kood=concept-code,
Nimetus=display|et",,https://termx.kodality.dev/resources/code-systems/terviseharjumused/versions/1/concepts,https://termx.kodality.dev/resources/value-sets/terviseharjumused/versions/1/summary,,"Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus\r
NUTR;tervislik toitumine;tervislik toitumine;tervislik toitumine;;;1.01.2008;;;Eesti E-tervise SA;1;\r
ALC;alkoholi tarvitamine;alkoholi tarvitamine;alkoholi tarvitamine;;;1.01.2008;;;Eesti E-tervise SA;1;"
